"","ID","knownState","jp_normed","htv","rajp","delt_d","divenum","stime","ad"
"48","24",7,6.62396759070177,0.162662521650695,-0.511593149337933,0.995890169270201,24,1597923683.51,30.6110460881556
"49","24",7,6.83680578368324,0.228767435804197,-0.189270490132551,-0.0481723541678001,24,1597923685.51,30.5628737339878
"50","24",7,9.30786945679828,0.158249897631383,-0.0192318692543028,0.438958471566899,24,1597923687.51,31.0018322055547
"51","24",7,10.650338116286,0.144212824685237,-0.0134341715207096,-0.395529229424298,24,1597923689.51,30.6063029761304
"52","24",7,7.50812508454207,0.132048379909598,0.0459706045524106,-0.581787734227802,24,1597923691.51,30.0245152419026
"53","24",7,11.5056790618995,0.189942142730601,0.0949428219019504,-0.555223820086599,24,1597923693.51,29.469291421816
"54","24",7,14.854805797471,0.219590103834356,0.00442867793149118,-1.3611415578223,24,1597923695.51,28.1081498639937
"55","24",7,14.9694806290944,0.216399446384596,-0.0272176701960865,-1.5357860361209,24,1597923697.51,26.5723638278728
"56","24",7,28.6551063420124,0.234342106871084,0.0905167103887364,-1.3825016536761,24,1597923699.51,25.1898621741967
"57","24",7,18.9537892512614,0.216423264149499,0.082847033130066,-0.6191265847872,24,1597923701.51,24.5707355894095
"58","24",7,30.4175094525051,0.217279880777053,-0.0416150221874585,-0.734168090273503,24,1597923703.51,23.836567499136
"59","24",7,31.8912500076155,0.148604558253346,-0.0859269099164018,-1.1399396214747,24,1597923705.51,22.6966278776613
"60","24",7,27.6740109649682,0.0593773480266344,-0.0865901675322411,-1.5016590113041,24,1597923707.51,21.1949688663572
"61","24",7,20.4710749422091,0.0658926583149122,-0.152955489685383,-1.5131647053253,24,1597923709.51,19.6818041610319
"62","24",7,10.5946964673662,0.0672397010408619,-0.25097835944012,-1.5783339724458,24,1597923711.51,18.1034701885861
"63","24",7,13.2427085835921,0.135950338894961,-0.1418023915843,-1.4763190247801,24,1597923713.51,16.627151163806
"64","24",7,23.1890654147312,0.182027050745597,0.0363575552546766,-1.3116526691475,24,1597923715.51,15.3154984946585
"65","24",7,16.5881844845725,0.161627037835873,0.0651939457156233,-1.0225532824045,24,1597923717.51,14.292945212254
"66","24",7,18.9887991097545,0.0633778014197444,0.217062929924497,-0.982485956147,24,1597923719.51,13.310459256107
"67","24",7,20.3123302741565,0.116836481116926,0.233900954933613,-0.797617101329301,24,1597923721.51,12.5128421547777
"68","24",7,6.76188598067139,0.204731836957753,-0.172768912584126,-0.213063495187599,24,1597923723.51,12.2997786595901
"69","24",7,11.3411076195774,0.162733549635372,-0.107510279417793,-0.437973771325399,24,1597923725.51,11.8618048882647
"70","24",7,15.9785368507787,0.202228379018268,-0.0114804698402976,-0.6063893613497,24,1597923727.51,11.255415526915
"71","24",7,10.4832401223223,0.0664157094249862,-0.0156245280078193,-0.696165794774199,24,1597923729.51,10.5592497321408
"72","24",7,6.82595215292514,0.0771473432150827,-0.0546632095417462,-1.10836214172836,24,1597923731.51,9.45088759041244
"73","24",7,8.27768519030789,0.0509419846605741,-0.0297071504374414,-1.2775225042719,24,1597923733.51,8.17336508614054
"74","24",7,7.75111137712588,0.0888400426096931,0.0912151621991874,-1.2631920354744,24,1597923735.51,6.91017305066614
"75","24",7,7.18957059836772,0.0737650721337131,-0.0683058029876012,-1.15823368879826,24,1597923737.51,5.75193936186788
"76","24",7,6.69326371522,0.0747476065759525,-0.0805512837340842,-1.26436975462597,24,1597923739.51,4.48756960724191
"77","24",7,8.34484026951201,0.063374140884574,0.0742916828238216,-2.74945337016118,24,1597923741.51,3.21353624521708
"78","39",1,7.75713167109195,0.286874530649987,-0.143610081186673,1.9579218772906,39,1597924161.51,4.12931949436298
"79","39",7,9.42591607666418,0.257931740773558,-0.114933696273112,2.59756453714014,39,1597924163.51,6.72688403150312
"80","39",7,6.91780088027661,0.194563822235556,-0.122849873776559,2.71391520311686,39,1597924165.51,9.44079923461998
